t,alt_km,vr,vtan,beta_deg,reward
0.05,0.00037297500018030407,14.919000011610436,-6.556707560448141e-07,90.00000250447816,0.0
0.1,0.0014919000023510306,29.83800009288351,-1.3113409481913796e-06,90.00000250447816,0.0
0.15000000000000002,0.0033567750118672847,44.7570003134816,-1.9670100125438674e-06,90.00000250447816,0.0
0.2,0.0059676000373438,59.67600074306653,-2.622677385211288e-06,90.00000250447816,0.0
0.25,0.00932437509088777,74.59500145129934,-3.2783425023099097e-06,90.00000250447816,0.0
0.3,0.01342710018833168,89.51400250783996,-3.9340047999656795e-06,90.00000250447816,0.0
0.35,0.018275775348767637,104.433003982347,-4.589663714316642e-06,90.00000250447816,0.0
0.39999999999999997,0.02387040059478022,119.35200594447745,-5.2453186815153585e-06,90.00000250447816,0.0
0.44999999999999996,0.03021097595244646,134.2710084638864,-5.900969137731326e-06,90.00000250447816,0.0
0.49999999999999994,0.037297501451568675,149.1900116102268,-6.556614519153396e-06,90.00000250447816,0.0
0.5499999999999999,0.045129977125208824,164.1090154531492,-7.2122542619921944e-06,90.00000250447816,0.0
0.6,0.05370840300968848,179.0280200623014,-7.86788780248254e-06,90.00000250447816,0.0
0.65,0.06303277914528735,193.9470255073283,-8.52351457688586e-06,90.00000250447816,0.0
0.7000000000000001,0.07310310557554477,208.86603185787152,-9.179134021492612e-06,90.00000250447816,0.0
0.7500000000000001,0.08391938234725967,223.78503918356918,-9.8347455726247e-06,90.00000250447816,0.0
0.8000000000000002,0.09548160951118917,238.70404755405568,-1.0490348666637892e-05,90.00000250447816,0.0
0.8500000000000002,0.10778978712111711,253.62305703896135,-1.114594273992424e-05,90.00000250447816,0.0
0.9000000000000002,0.12084391523478552,268.5420677079122,-1.1801527228914489e-05,90.00000250447816,0.0
0.9500000000000003,0.1346439939129632,283.46107963052975,-1.2457101570080505e-05,90.00000250447816,0.0
1.0000000000000002,0.14919002321991137,298.3800928764305,-1.3112665199937682e-05,90.00000250447816,0.0
1.0500000000000003,0.16448200322384945,313.299107515226,-1.3768217555047363e-05,90.00000250447816,0.0
1.1000000000000003,0.18051993399579078,328.21812361652235,-1.4423758072019253e-05,90.00000250447816,0.0
1.1500000000000004,0.19730381561093963,343.13714124992,-1.5079286187513836e-05,90.00000250447816,0.0
1.2000000000000004,0.21483364814752712,358.05616048501344,-1.5734801338244786e-05,90.00000250447816,0.0
1.2500000000000004,0.2331094316872768,372.9751813913911,-1.6390302960981386e-05,90.00000250447816,0.0
1.3000000000000005,0.25213116631563753,387.8942040386349,-1.7045790492550937e-05,90.00000250447816,0.0
1.3500000000000005,0.27189885212131776,402.8132284963199,-1.7701263369841173e-05,90.00000250447816,0.0
1.4000000000000006,0.2924124891965184,417.7322548340143,-1.8356721029802675e-05,90.00000250447816,0.0
1.4500000000000006,0.31367207763716576,432.6512831212791,-1.901216290945128e-05,90.00000250447816,0.0
1.5000000000000007,0.3356776175424457,447.5703134276676,-1.9667588445870495e-05,90.00000250447816,0.0
1.5500000000000007,0.35842910901480357,462.48934582272534,-2.0322997076213907e-05,90.00000250447816,0.0
1.6000000000000008,0.38192655216064303,477.4083803759899,-2.0978388237707592e-05,90.00000250447816,0.0
1.6500000000000008,0.4061699470896274,492.3274171569904,-2.1633761367652522e-05,90.00000250447816,0.0
1.7000000000000008,0.43115929391467944,507.2464562352474,-2.2289115903426985e-05,90.00000250447816,0.0
1.7500000000000009,0.45689459275244737,522.1654976802727,-2.2944451282488977e-05,90.00000250447816,0.0
1.800000000000001,0.48337584372330455,537.0845415615687,-2.3599766942378622e-05,90.00000250447816,0.0
1.850000000000001,0.5106030469504185,552.0035879486287,-2.4255062320720576e-05,90.00000250447816,0.0
1.900000000000001,0.5385762025611475,566.9226369109361,-2.4910336855226425e-05,90.00000250447816,0.0
1.950000000000001,0.5672953106856439,581.8416885179645,-2.55655899836971e-05,90.00000250447816,0.0
2.000000000000001,0.5967603714580182,596.760742839177,-2.6220821144025277e-05,90.00000250447816,0.0
2.0500000000000007,0.6269713850158732,611.6797999440267,-2.6876029774197778e-05,90.00000250447816,0.0
2.1000000000000005,0.6579283515000716,626.5988599019556,-2.753121531229798e-05,90.00000250447816,0.0
2.1500000000000004,0.6896312710549682,641.5179227823947,-2.8186377196508217e-05,90.00000250447816,0.0
2.2,0.7220801438281779,656.4369886547639,-2.8841514865112167e-05,90.00000250447816,0.0
2.25,0.7552749699712731,671.3560575884713,-2.949662775649727e-05,90.00000250447816,0.0
2.3,0.7892157496390865,686.2751296529135,-3.0151715309157118e-05,90.00000250447816,0.0
2.3499999999999996,0.8239024829899426,701.1942049174747,-3.080677696169385e-05,90.00000250447816,0.0
2.3999999999999995,0.8593351701854263,716.1132834515271,-3.146181215282056e-05,90.00000250447816,0.0
2.4499999999999993,0.895513811390847,731.0323653244299,-3.211682032136369e-05,90.00000250447816,0.0
2.499999999999999,0.9324384067747742,745.9514506055297,-3.27718009062654e-05,90.00000250447816,0.0
2.549999999999999,0.9701089565092698,760.8705393641598,-3.342675334658601e-05,90.00000250447816,0.0
2.5999999999999988,1.0085254607701208,775.78963166964,-3.408167708150635e-05,90.00000250447816,0.0
2.6499999999999986,1.0476879197363742,790.7087275912768,-3.473657155033017e-05,90.00000250447816,0.0
2.6999999999999984,1.087596333590569,805.6278271983624,-3.5391436192486536e-05,90.00000250447816,0.0
